item,classC,classB
http://www.wikidata.org/entity/Q44,http://www.wikidata.org/entity/Q361957,http://www.wikidata.org/entity/Q526314
http://www.wikidata.org/entity/Q44,http://www.wikidata.org/entity/Q1756073,http://www.wikidata.org/entity/Q526314
http://www.wikidata.org/entity/Q154,http://www.wikidata.org/entity/Q901367,http://www.wikidata.org/entity/Q281
http://www.wikidata.org/entity/Q482,http://www.wikidata.org/entity/Q71842123,http://www.wikidata.org/entity/Q1292502
http://www.wikidata.org/entity/Q349,http://www.wikidata.org/entity/Q1164462,http://www.wikidata.org/entity/Q878123
http://www.wikidata.org/entity/Q728,http://www.wikidata.org/entity/Q1261384,http://www.wikidata.org/entity/Q1366029
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q221018,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q244016,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q244179,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q279061,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q385059,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q430291,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q437118,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q445706,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q489766,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q523950,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q594676,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q637022,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q781335,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q790706,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q840205,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q902384,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q939795,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q996884,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1006819,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1036568,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1049353,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1049383,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1081995,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1085160,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1205336,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1244999,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1520225,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1532304,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q1993970,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q2201314,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q2216236,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q2844815,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q3480515,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q3807357,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q4236551,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q4470535,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q4998480,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q5028379,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q9264220,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q11156455,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q11727236,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q11923725,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q11923729,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q13425797,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q14513612,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q17664519,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q17709276,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q18957261,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q19336111,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q21473968,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q22338808,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q25909452,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q53678152,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q53678210,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q68470718,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/entity/Q100455037,http://www.wikidata.org/entity/Q780
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2871935,http://www.wikidata.org/entity/Q943
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q194191,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q418071,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q513479,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q1054292,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2013559,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2303165,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2400601,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q1358981,http://www.wikidata.org/entity/Q23444
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2832043,http://www.wikidata.org/entity/Q23444
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2853007,http://www.wikidata.org/entity/Q42519
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q604079,http://www.wikidata.org/entity/Q428124
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q7460342,http://www.wikidata.org/entity/Q1088
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2937714,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2972693,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2998793,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3070912,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3080403,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3334729,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3443194,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3443196,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3443231,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3443232,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3560480,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q4117665,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q4918316,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q5170059,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q5180360,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q7899245,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q16682421,http://www.wikidata.org/entity/Q3142
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q3958716,http://www.wikidata.org/entity/Q42519
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q2972693,http://www.wikidata.org/entity/Q737438
http://www.wikidata.org/entity/Q1075,http://www.wikidata.org/entity/Q15699787,http://www.wikidata.org/entity/Q774061
http://www.wikidata.org/entity/Q2095,http://www.wikidata.org/entity/Q1707616,http://www.wikidata.org/entity/Q52148739
http://www.wikidata.org/entity/Q2095,http://www.wikidata.org/entity/Q16963428,http://www.wikidata.org/entity/Q20645113
http://www.wikidata.org/entity/Q3966,http://www.wikidata.org/entity/Q585585,http://www.wikidata.org/entity/Q1129239
http://www.wikidata.org/entity/Q3966,http://www.wikidata.org/entity/Q1175867,http://www.wikidata.org/entity/Q1129239
http://www.wikidata.org/entity/Q3966,http://www.wikidata.org/entity/Q64819603,http://www.wikidata.org/entity/Q1129239
http://www.wikidata.org/entity/Q7187,http://www.wikidata.org/entity/Q60039439,http://www.wikidata.org/entity/Q30555
http://www.wikidata.org/entity/Q7269,http://www.wikidata.org/entity/Q147982,http://www.wikidata.org/entity/Q15057121
http://www.wikidata.org/entity/Q8054,http://www.wikidata.org/entity/Q14907668,http://www.wikidata.org/entity/Q415443
http://www.wikidata.org/entity/Q8242,http://www.wikidata.org/entity/Q64841979,http://www.wikidata.org/entity/Q7539371
http://www.wikidata.org/entity/Q8148,http://www.wikidata.org/entity/Q47844,http://www.wikidata.org/entity/Q12271
http://www.wikidata.org/entity/Q8148,http://www.wikidata.org/entity/Q490060,http://www.wikidata.org/entity/Q187939
http://www.wikidata.org/entity/Q8148,http://www.wikidata.org/entity/Q335415,http://www.wikidata.org/entity/Q2283886
http://www.wikidata.org/entity/Q8148,http://www.wikidata.org/entity/Q14859880,http://www.wikidata.org/entity/Q11650
http://www.wikidata.org/entity/Q8242,http://www.wikidata.org/entity/Q303779,http://www.wikidata.org/entity/Q181287
http://www.wikidata.org/entity/Q8242,http://www.wikidata.org/entity/Q1276062,http://www.wikidata.org/entity/Q7539371
http://www.wikidata.org/entity/Q9134,http://www.wikidata.org/entity/Q5166964,http://www.wikidata.org/entity/Q546879
http://www.wikidata.org/entity/Q9134,http://www.wikidata.org/entity/Q5166964,http://www.wikidata.org/entity/Q2306159
http://www.wikidata.org/entity/Q11004,http://www.wikidata.org/entity/Q2048275,http://www.wikidata.org/entity/Q45989
http://www.wikidata.org/entity/Q11019,http://www.wikidata.org/entity/Q1450186,http://www.wikidata.org/entity/Q6498398
http://www.wikidata.org/entity/Q11173,http://www.wikidata.org/entity/Q283033,http://www.wikidata.org/entity/Q199678
http://www.wikidata.org/entity/Q11173,http://www.wikidata.org/entity/Q327506,http://www.wikidata.org/entity/Q32907954
http://www.wikidata.org/entity/Q11173,http://www.wikidata.org/entity/Q27102175,http://www.wikidata.org/entity/Q6823656
http://www.wikidata.org/entity/Q11173,http://www.wikidata.org/entity/Q27102347,http://www.wikidata.org/entity/Q32907316
http://www.wikidata.org/entity/Q11348,http://www.wikidata.org/entity/Q386228,http://www.wikidata.org/entity/Q81570391
http://www.wikidata.org/entity/Q11348,http://www.wikidata.org/entity/Q900194,http://www.wikidata.org/entity/Q81570391
http://www.wikidata.org/entity/Q11422,http://www.wikidata.org/entity/Q63254707,http://www.wikidata.org/entity/Q15155966
http://www.wikidata.org/entity/Q11435,http://www.wikidata.org/entity/Q1425059,http://www.wikidata.org/entity/Q217236
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q189561,http://www.wikidata.org/entity/Q177190
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q185986,http://www.wikidata.org/entity/Q296104
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q167844,http://www.wikidata.org/entity/Q3041498
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q1339243,http://www.wikidata.org/entity/Q3392853
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q213098,http://www.wikidata.org/entity/Q6139748
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q147362,http://www.wikidata.org/entity/Q7113244
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q147362,http://www.wikidata.org/entity/Q11793790
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q213098,http://www.wikidata.org/entity/Q18553439
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q185986,http://www.wikidata.org/entity/Q18555031
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q167844,http://www.wikidata.org/entity/Q18556249
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q181032,http://www.wikidata.org/entity/Q19000444
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q1129947,http://www.wikidata.org/entity/Q55999592
http://www.wikidata.org/entity/Q12277,http://www.wikidata.org/entity/Q2102013,http://www.wikidata.org/entity/Q2142681
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3147703,http://www.wikidata.org/entity/Q272002
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q2106329,http://www.wikidata.org/entity/Q317158
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3775782,http://www.wikidata.org/entity/Q618622
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3297888,http://www.wikidata.org/entity/Q936549
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3775782,http://www.wikidata.org/entity/Q1129338
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3658500,http://www.wikidata.org/entity/Q1356194
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q4830469,http://www.wikidata.org/entity/Q3339235
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q4138959,http://www.wikidata.org/entity/Q5334259
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3629047,http://www.wikidata.org/entity/Q18554701
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3286546,http://www.wikidata.org/entity/Q18557436
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q3629047,http://www.wikidata.org/entity/Q18558232
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q12775774,http://www.wikidata.org/entity/Q183134
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q21109068,http://www.wikidata.org/entity/Q929737
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q6025119,http://www.wikidata.org/entity/Q1144039
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q32145160,http://www.wikidata.org/entity/Q1151801
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q21014159,http://www.wikidata.org/entity/Q3339235
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q26989045,http://www.wikidata.org/entity/Q3339235
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q8084905,http://www.wikidata.org/entity/Q3843811
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q8084905,http://www.wikidata.org/entity/Q5958765
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q26989028,http://www.wikidata.org/entity/Q7577457
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q5445898,http://www.wikidata.org/entity/Q18968218
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q17177467,http://www.wikidata.org/entity/Q27429766
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q18123741,http://www.wikidata.org/entity/Q42417296
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q54912158,http://www.wikidata.org/entity/Q727028
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q54944012,http://www.wikidata.org/entity/Q1266890
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q54944284,http://www.wikidata.org/entity/Q3041498
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q54943832,http://www.wikidata.org/entity/Q18553676
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q55092887,http://www.wikidata.org/entity/Q47108021
http://www.wikidata.org/entity/Q12140,http://www.wikidata.org/entity/Q113259,http://www.wikidata.org/entity/Q50430231
http://www.wikidata.org/entity/Q12136,http://www.wikidata.org/entity/Q54944003,http://www.wikidata.org/entity/Q54927807
http://www.wikidata.org/entity/Q12140,http://www.wikidata.org/entity/Q2608633,http://www.wikidata.org/entity/Q1963315
http://www.wikidata.org/entity/Q12140,http://www.wikidata.org/entity/Q24883617,http://www.wikidata.org/entity/Q177911
http://www.wikidata.org/entity/Q12870,http://www.wikidata.org/entity/Q805284,http://www.wikidata.org/entity/Q901722
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q893594,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q893594,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q707133,http://www.wikidata.org/entity/Q55393753
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q1209676,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q1276073,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q2035264,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q2365041,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q1196645,http://www.wikidata.org/entity/Q96158230
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q1209676,http://www.wikidata.org/entity/Q96158230
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q2663832,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q2996826,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q2997267,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q3247924,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q4131845,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q6837850,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q4357542,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q4359289,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q4883023,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q5174946,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q7901501,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q10344552,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q12775779,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q55590635,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q55590637,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q55590648,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q55590658,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q20747504,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q20826647,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q43296435,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q61356225,http://www.wikidata.org/entity/Q55393753
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q55590637,http://www.wikidata.org/entity/Q96158230
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q97142636,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q61361124,http://www.wikidata.org/entity/Q55393753
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100196985,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100272520,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100355358,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100355572,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100362258,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100369261,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100400503,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100442581,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100443075,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100443540,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100528048,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100568638,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100588072,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100588108,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100588111,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100588581,http://www.wikidata.org/entity/Q16799549
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100605995,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100606021,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100606028,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100606037,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100606074,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100699442,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100699754,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100699777,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100699808,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100699843,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100699918,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100700027,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100700467,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100710337,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100712913,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100713414,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100713424,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100743976,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100744097,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100744268,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100744392,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100744785,http://www.wikidata.org/entity/Q846570
http://www.wikidata.org/entity/Q22947,http://www.wikidata.org/entity/Q100745200,http://www.wikidata.org/entity/Q846570
